CodeInsee,CodePostal,NomComm,CodeDept,CodeReg,BassinDeVie,CouleurBassinDeVie,CodeInterco,NomInterco,CouleurInterco,EditionPrint,CodeCanton,NomCanton,CouleurCanton
79267,79420,Saint-Lin,79,75,,,200069748,CC Val de Gâtine,10,#N/A,7906,Gâtine,6
79271,79310,Saint-Marc-la-Lande,79,75,,,200069748,CC Val de Gâtine,10,#N/A,7906,Gâtine,6
79285,79310,Saint-Pardoux-Soutiers,79,75,,,200069748,CC Val de Gâtine,10,#N/A,7906,Gâtine,6
79345,79310,Verruyes,79,75,,,200069748,CC Val de Gâtine,10,#N/A,7906,Gâtine,6
79354,79310,Vouhé,79,75,,,200069748,CC Val de Gâtine,10,#N/A,7906,Gâtine,6
79013,79150,Argentonnay,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79079,79700,Mauléon,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79132,79150,Genneton,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79195,79250,Nueil-les-Aubiers,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79207,79700,La Petite-Boissière,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79235,79700,Saint-Amand-sur-Sèvre,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79238,79300,Saint-Aubin-du-Plain,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79242,79150,Voulmentin,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79280,79150,Saint Maurice Étusson,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79289,79700,Saint-Pierre-des-Échaubrognes,79,75,,,200040244,CA du Bocage Bressuirais,11,#N/A,7907,Mauléon,7
79018,79110,Aubigné,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79060,79190,Caunay,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79064,79110,Fontivillié,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79074,79190,La Chapelle-Pouilloux,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79083,79110,Chef-Boutonne,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79095,79190,Clussais-la-Pommeraie,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79106,79110,Couture-d'Argenson,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79122,79110,Fontenille-Saint-Martin-d'Entraigues,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79136,79110,Alloinay,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79140,79110,Valdelaume,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79150,79190,Limalonges,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79152,79190,Lorigné,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79153,79110,Loubigné,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79154,79110,Loubillé,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79163,79190,Mairé-Levescault,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79164,79500,Maisonnay,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79174,79500,Melle,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79175,79190,Melleran,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79180,79190,Montalembert,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79205,79190,Pers,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79212,79190,Pliboux,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79251,79500,Marcillé,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79295,79500,Saint-Romans-lès-Melle,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79301,79500,Saint-Vincent-la-Châtre,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79307,79190,Sauzé-Vaussais,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79349,79110,Villemain,79,75,,,200069755,CC Mellois-en-Poitou,12,#N/A,7908,Melle,8
79031,79360,Beauvoir-sur-Niort,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79046,79210,Le Bourdet,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79078,79360,Plaine-d'Argenson,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79127,79360,La Foye-Monjault,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79166,79360,Marigny,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79170,79210,Mauzé-sur-le-Mignon,79,75,,,200041317,CA du Niortais,13,12B,7909,Mignon-et-Boutonne,9
79220,79210,Prin-Deyrançon,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79229,79270,La Rochénard,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79254,79210,Saint-Georges-de-Rex,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79257,79210,Saint-Hilaire-la-Palud,79,75,,,200041317,CA du Niortais,13,12B,7909,Mignon-et-Boutonne,9
79334,79210,Val-du-Mignon,79,75,,,200041317,CA du Niortais,13,#N/A,7909,Mignon-et-Boutonne,9
79015,79170,Asnières-en-Poitou,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79055,79170,Brieuil-sur-Chizé,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79057,79170,Brioux-sur-Boutonne,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79085,79170,Chérigné,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79090,79170,Chizé,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79111,79170,Ensigné,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79126,79360,Les Fosses,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79142,79170,Juillé,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79158,79170,Luché-sur-Brioux,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79160,79170,Lusseray,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79198,79170,Paizay-le-Chapt,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79204,79170,Périgné,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79310,79170,Secondigné-sur-Belle,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79312,79170,Séligné,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79343,79170,Vernoux-sur-Boutonne,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79346,79170,Le Vert,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79348,79170,Villefollet,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79350,79360,Villiers-en-Bois,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79352,79170,Villiers-sur-Chizé,79,75,,,200069755,CC Mellois-en-Poitou,14,#N/A,7909,Mignon-et-Boutonne,9
79002,79200,Adilly,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79008,79350,Amailloux,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79071,79200,La Chapelle-Bertrand,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79080,79200,Châtillon-sur-Thouet,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79118,79450,Fénery,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79145,79200,Lageon,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79202,79200,Parthenay,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79213,79200,Pompaire,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79255,79200,Saint-Germain-de-Longue-Chaume,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79322,79200,Le Tallud,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79347,79200,Viennay,79,75,,,200041333,CC de Parthenay-Gâtine,15,#N/A,7913,Parthenay,10
79003,79230,Aiffres,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79058,79230,Brûlain,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79081,79180,Chauray,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79109,79410,Échiré,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79144,79230,Juscorps,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79216,79230,Prahecq,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79249,79410,Saint-Gelais,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79273,79230,Saint-Martin-de-Bernegoue,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79294,79230,Saint-Romans-des-Champs,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79355,79230,Vouillé,79,75,,,200041317,CA du Niortais,16,#N/A,7914,Plaine Niortaise,11
79020,79400,Augé,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79024,79400,Azay-le-Brûlé,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79048,79260,La Crèche,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79114,79400,Exireuil,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79128,79260,François,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79189,79400,Nanteuil,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79231,79260,Romans,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79246,79800,Sainte-Eanne,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79270,79400,Saint-Maixent-l'École,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79276,79400,Saint-Martin-de-Saint-Maixent,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79283,79260,Sainte-Néomaye,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79302,79400,Saivres,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79319,79800,Souvigné,79,75,,,200041994,CC Haut Val de Sèvre,17,#N/A,7915,Saint-Maixent-l'École,12
79157,79100,Louzy,79,75,,,247900798,CC du Thouarsais,18,#N/A,7916,Thouars,13
79258,79100,Saint-Jacques-de-Thouars,79,75,,,247900798,CC du Thouarsais,18,#N/A,7916,Thouars,13
79259,79100,Saint-Jean-de-Thouars,79,75,,,247900798,CC du Thouarsais,18,#N/A,7916,Thouars,13
79300,79100,Sainte-Verge,79,75,,,247900798,CC du Thouarsais,18,#N/A,7916,Thouars,13
79329,79100,Thouars,79,75,,,247900798,CC du Thouarsais,18,#N/A,7916,Thouars,13
79005,79600,Airvault,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79016,79600,Assais-les-Jumeaux,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79022,79600,Availles-Thouarsais,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79047,79600,Boussais,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79089,79600,Le Chillou,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79141,79600,Irais,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79156,79600,Louin,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79165,79600,Maisontiers,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79268,79600,Saint-Loup-Lamairé,79,75,,,200041416,CC Airvaudais-Val du Thouet,19,#N/A,7917,Val de Thouet,14
79014,79290,Loretz-d'Argenton,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79056,79290,Brion-près-Thouet,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79063,79150,Val en Vignes,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79102,79330,Coulonges-Thouarsais,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79134,79330,Glénay,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79159,79330,Luché-Thouarsais,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79161,79100,Luzay,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79167,79600,Marnes,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79196,79100,Plaine-et-Vallées,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79203,79100,Pas-de-Jeu,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79209,79330,Pierrefitte,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79244,79100,Saint-Cyr-la-Lande,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79250,79330,Sainte-Gemme,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79252,79600,Saint-Généroux,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79265,79100,Saint-Léger-de-Montbrun,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79274,79100,Saint-Martin-de-Mâcon,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79277,79290,Saint-Martin-de-Sanzay,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79299,79330,Saint-Varent,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79331,79100,Tourtenay,79,75,,,247900798,CC du Thouarsais,20,#N/A,7917,Val de Thouet,14
79191,79000,Niort,79,75,,,200041317,CA du Niortais,21,#N/A,7999,Niort,15
86028,86800,Bignoux,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86031,86300,Bonnes,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86058,86210,La Chapelle-Moulière,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86062,86360,Chasseneuil-du-Poitou,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86114,86800,Jardres,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86124,86800,Lavoux,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86135,86800,Liniers,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86163,86360,Montamisé,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86198,86800,Pouillé,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86226,86800,Saint-Julien-l'Ars,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86256,86800,Savigny-Lévescault,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86261,86800,Sèvres-Anxaumont,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86268,86800,Tercé,86,75,,,200069854,CU du Grand Poitiers,1,#N/A,8601,Chasseneuil-du-Poitou,1
86081,86490,Colombiers,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86128,86140,Lencloître,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86174,86530,Naintré,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86184,86380,Ouzilly,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86221,86140,Saint-Genest-d'Ambière,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86258,86140,Scorbé-Clairvaux,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86272,86540,Thuré,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8602,Châtellerault-1,2
86007,86100,Antran,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86042,37160,Buxeuil,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86092,86220,Dangé-Saint-Romain,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86111,86220,Ingrandes,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86127,86230,Leigné-sur-Usseau,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86130,86220,Leugny,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86162,86230,Mondion,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86182,86230,Orches,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86183,86220,Les Ormes,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86186,86220,Oyré,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86195,86220,Port-de-Piles,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86217,86230,Saint-Christophe,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86224,86230,Saint-Gervais-les-Trois-Clochers,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86241,86220,Saint-Rémy-sur-Creuse,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86257,86140,Savigny-sous-Faye,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86260,86230,Sérigny,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86265,86230,Sossais,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86275,86230,Usseau,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86279,86220,Vaux-sur-Vienne,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86280,86230,Vellèches,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8603,Châtellerault-2,3
86072,86450,Chenevelles,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86086,86270,Coussay-les-Bois,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86125,86450,Leigné-les-Bois,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86129,86270,Lésigny,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86143,86270,Mairé,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86193,86450,Pleumartin,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86207,86270,La Roche-Posay,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86245,86100,Senillé-Saint-Sauveur,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86288,86260,Vicq-sur-Gartempe,86,75,,,248600413,CA Grand Châtellerault,2,#N/A,8604,Châtellerault-3,4
86070,86300,Chauvigny,86,75,,,200069854,CU du Grand Poitiers,3,#N/A,8605,Chauvigny,5
86239,86300,Sainte-Radégonde,86,75,,,200069854,CU du Grand Poitiers,3,#N/A,8605,Chauvigny,5
86059,86300,Chapelle-Viviers,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86098,86300,Fleix,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86122,86300,Lauthiers,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86126,86300,Leignes-sur-Fontaine,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86187,86300,Paizay-le-Sec,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86233,86300,Valdivienne,86,75,,,200070043,CC Vienne et Gartempe,4,#N/A,8605,Chauvigny,5
86009,86210,Archigny,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86014,86530,Availles-en-Châtellerault,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86020,86210,Bellefonds,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86032,86210,Bonneuil-Matours,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86046,86530,Cenon-sur-Vienne,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86164,86210,Monthoiron,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86298,86210,Vouneuil-sur-Vienne,86,75,,,248600413,CA Grand Châtellerault,5,#N/A,8605,Chauvigny,5
86012,86250,Asnois,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86029,86400,Blanzay,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86051,86510,Champagné-le-Sec,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86052,86160,Champagné-Saint-Hilaire,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86054,86400,Champniers,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86055,86250,La Chapelle-Bâton,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86061,86250,Charroux,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86063,86250,Chatain,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86064,86350,Château-Garnier,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86078,86400,Civray,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86097,86160,La Ferrière-Airoux,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86104,86250,Genouillé,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86119,86350,Joussé,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86134,86400,Linazay,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86136,86400,Lizant,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86141,86160,Magné,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86189,86350,Payroux,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86220,86400,Saint-Gaudent,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86231,86400,Saint-Macoux,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86237,86400,Saint-Pierre-d'Exideuil,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86242,86250,Saint-Romain,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86247,86400,Saint-Saviol,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86255,86400,Savigné,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86264,86160,Sommières-du-Clain,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86266,86250,Surin,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86295,86400,Voulême,86,75,,,200070035,CC du Civraisien en Poitou,6,#N/A,8606,Civray,6
86015,86460,Availles-Limouzine,86,75,,,200070043,CC Vienne et Gartempe,7,#N/A,8606,Civray,6
86152,86460,Mauprévoir,86,75,,,200070043,CC Vienne et Gartempe,7,#N/A,8606,Civray,6
86200,86460,Pressac,86,75,,,200070043,CC Vienne et Gartempe,7,#N/A,8606,Civray,6
86234,86350,Saint-Martin-l'Ars,86,75,,,200070043,CC Vienne et Gartempe,7,#N/A,8606,Civray,6
86048,86380,Chabournay,86,75,,,200069763,CC du Haut-Poitou,8,#N/A,8607,Jaunay-Clan,7
86019,86130,Beaumont Saint-Cyr,86,75,,,200069854,CU du Grand Poitiers,9,#N/A,8607,Jaunay-Clan,7
86095,86130,Dissay,86,75,,,200069854,CU du Grand Poitiers,9,#N/A,8607,Jaunay-Clan,7
86115,86130,Jaunay-Marigny,86,75,,,200069854,CU du Grand Poitiers,9,#N/A,8607,Jaunay-Clan,7
86222,86130,Saint-Georges-lès-Baillargeaux,86,75,,,200069854,CU du Grand Poitiers,9,#N/A,8607,Jaunay-Clan,7
86075,86110,Chouppes,86,75,,,200069763,CC du Haut-Poitou,10,#N/A,8608,Loudun,8
86085,86110,Coussay,86,75,,,200069763,CC du Haut-Poitou,10,#N/A,8608,Loudun,8
86047,86140,Cernay,86,75,,,248600413,CA Grand Châtellerault,11,#N/A,8608,Loudun,8
